Date,Primary Type,Latitude,Longitude
12/24/2017 03:00:00 PM,THEFT,,
02/16/2016 09:00:00 AM,MOTOR VEHICLE THEFT,,
05/22/2022 02:59:00 AM,ROBBERY,41.721626,-87.62449
06/24/2023 12:00:00 AM,OFFENSE INVOLVING CHILDREN,41.743282,-87.5534
08/01/2023 07:52:00 PM,BATTERY,41.90274,-87.71833
11/16/2023 09:30:00 PM,BATTERY,41.87927,-87.74339
10/18/2008 05:26:49 PM,ROBBERY,41.79409,-87.6318
05/27/2017 09:00:00 PM,CRIMINAL SEXUAL ASSAULT,41.732944,-87.55547
06/26/2021 02:00:00 AM,ROBBERY,41.88321,-87.63435
12/13/2022 11:17:00 PM,ROBBERY,41.904335,-87.66386
02/20/2023 05:52:00 PM,OTHER OFFENSE,41.81151,-87.64561
05/14/2017 12:00:00 AM,BURGLARY,,
02/23/2023 12:03:00 PM,OTHER OFFENSE,41.767376,-87.68699
10/27/2023 01:40:00 PM,OTHER OFFENSE,41.942444,-87.693275
10/20/2008 03:35:00 PM,ROBBERY,41.914635,-87.74602
04/22/2011 01:00:00 AM,ROBBERY,41.971844,-87.67008
01/04/2014 07:30:00 PM,ROBBERY,41.73292,-87.55132
05/19/2023 12:00:00 AM,DECEPTIVE PRACTICE,41.778706,-87.6739
11/30/2023 06:00:00 PM,BATTERY,41.896442,-87.65572
12/01/2023 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,41.930897,-87.72329
11/28/2023 03:00:00 PM,THEFT,41.816013,-87.604515
12/14/2023 06:20:00 PM,DECEPTIVE PRACTICE,41.82844,-87.62049
02/01/2022 01:00:00 PM,ROBBERY,41.893482,-87.6585
07/21/2023 12:00:00 PM,DECEPTIVE PRACTICE,41.840275,-87.70857
08/10/2021 09:00:00 PM,BATTERY,,
12/15/2023 12:00:00 PM,THEFT,41.911934,-87.70744
10/28/2021 04:37:00 PM,BATTERY,41.76603,-87.65171
01/01/2021 12:01:00 AM,SEX OFFENSE,,
02/07/2022 09:06:00 PM,BURGLARY,41.937927,-87.697784
03/12/2022 09:59:00 AM,OFFENSE INVOLVING CHILDREN,41.797295,-87.63307
11/24/2010 12:00:00 AM,OFFENSE INVOLVING CHILDREN,41.80929,-87.706436
02/21/2023 12:38:00 PM,ROBBERY,41.917156,-87.72738
04/20/2023 02:40:00 AM,ASSAULT,41.796997,-87.651306
05/12/2023 03:39:00 AM,ROBBERY,41.885742,-87.631714
07/01/2023 10:23:00 PM,OTHER OFFENSE,41.82939,-87.606895
07/05/2023 08:10:00 AM,BATTERY,41.67533,-87.61955
07/13/2023 05:20:00 AM,ROBBERY,41.843475,-87.724525
07/19/2017 07:00:00 PM,CRIMINAL SEXUAL ASSAULT,,
08/27/2023 08:00:00 PM,BATTERY,41.77616,-87.60219
08/30/2023 07:03:00 PM,ASSAULT,41.942616,-87.73639
09/03/2023 05:00:00 PM,CRIMINAL TRESPASS,41.881443,-87.66784
04/25/2019 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,,
09/02/2023 12:35:00 AM,BATTERY,41.73676,-87.5528
09/04/2023 04:26:00 AM,ROBBERY,41.79941,-87.75027
09/05/2023 08:00:00 PM,OFFENSE INVOLVING CHILDREN,41.780945,-87.621994
09/08/2023 08:50:00 PM,OFFENSE INVOLVING CHILDREN,41.749344,-87.61193
09/09/2023 07:18:00 PM,BATTERY,41.936337,-87.65071
11/01/2023 12:00:00 AM,BURGLARY,41.693962,-87.62166
04/08/2014 02:47:43 PM,NARCOTICS,,
09/04/2023 10:08:00 AM,NARCOTICS,41.769173,-87.626564
04/12/2013 08:30:00 AM,HOMICIDE,41.770565,-87.70294
12/29/2019 11:25:00 AM,HOMICIDE,41.821762,-87.700714
08/15/2014 03:49:00 AM,CRIMINAL SEXUAL ASSAULT,41.877354,-87.702896
04/25/2023 10:30:00 AM,DECEPTIVE PRACTICE,41.811523,-87.632
08/26/2023 06:00:00 PM,DECEPTIVE PRACTICE,41.89128,-87.63112
09/08/2023 07:00:00 PM,ROBBERY,41.707203,-87.60657
08/18/2023 12:00:00 PM,THEFT,41.898335,-87.62751
09/08/2023 03:23:00 PM,THEFT,41.78359,-87.60276
09/02/2023 12:00:00 AM,MOTOR VEHICLE THEFT,41.803192,-87.73937
08/30/2023 12:58:00 PM,HOMICIDE,41.77405,-87.604576
11/10/2023 05:47:00 AM,WEAPONS VIOLATION,41.685406,-87.61488
11/10/2023 09:30:00 AM,BURGLARY,41.94611,-87.748055
11/10/2023 07:30:00 AM,THEFT,41.86679,-87.62741
11/10/2023 05:00:00 PM,ASSAULT,41.716473,-87.570946
11/10/2023 12:00:00 PM,NARCOTICS,41.79106,-87.623215
11/10/2023 09:40:00 AM,THEFT,41.873898,-87.725426
10/14/2023 07:00:00 AM,DECEPTIVE PRACTICE,41.96129,-87.692795
11/10/2023 06:00:00 PM,BATTERY,41.759132,-87.632065
11/10/2023 03:30:00 PM,MOTOR VEHICLE THEFT,41.992737,-87.70069
11/06/2023 12:40:00 PM,THEFT,41.899734,-87.624146
06/08/2022 03:15:00 PM,DECEPTIVE PRACTICE,,
09/11/2023 06:30:00 AM,CRIMINAL DAMAGE,41.931828,-87.753975
09/11/2023 10:30:00 PM,BATTERY,41.884758,-87.62625
09/11/2023 01:30:00 PM,BATTERY,41.831085,-87.6191
09/11/2023 01:46:00 AM,OTHER OFFENSE,41.817886,-87.618385
09/12/2023 12:00:00 AM,WEAPONS VIOLATION,41.81923,-87.61842
09/11/2023 05:59:00 PM,THEFT,41.92321,-87.755
09/11/2023 09:44:00 PM,BATTERY,41.982464,-87.656586
09/11/2023 04:45:00 PM,ASSAULT,41.953438,-87.746155
09/11/2023 10:00:00 PM,THEFT,41.861794,-87.62242
09/11/2023 08:30:00 PM,MOTOR VEHICLE THEFT,41.76172,-87.573715
09/11/2023 05:50:00 PM,NARCOTICS,41.872555,-87.72419
05/21/2018 12:00:00 AM,DECEPTIVE PRACTICE,,
09/11/2023 09:00:00 AM,OFFENSE INVOLVING CHILDREN,41.735638,-87.61144
09/11/2023 08:02:00 AM,OTHER OFFENSE,41.802975,-87.6823
09/11/2023 07:30:00 AM,OTHER OFFENSE,41.700134,-87.56198
09/11/2023 10:02:00 PM,ROBBERY,41.793907,-87.61677
09/11/2023 10:00:00 PM,THEFT,41.878307,-87.699684
09/11/2023 01:21:00 PM,CRIMINAL DAMAGE,41.789494,-87.77924
09/11/2023 06:00:00 PM,CRIMINAL DAMAGE,41.858543,-87.71275
09/11/2023 03:00:00 AM,ROBBERY,41.813602,-87.6651
09/11/2023 11:20:00 AM,BATTERY,41.847385,-87.693214
09/02/2023 09:00:00 AM,OTHER OFFENSE,41.784424,-87.78396
09/11/2023 05:00:00 PM,THEFT,41.707756,-87.58071
09/11/2023 06:30:00 PM,CRIMINAL DAMAGE,41.742813,-87.6463
09/11/2023 08:18:00 PM,ASSAULT,41.816048,-87.61284
09/08/2023 08:00:00 PM,MOTOR VEHICLE THEFT,41.949093,-87.64374
09/11/2023 12:59:00 AM,ROBBERY,41.91542,-87.71985
09/11/2023 02:15:00 PM,CRIMINAL DAMAGE,41.790543,-87.78013
09/11/2023 11:25:00 AM,BATTERY,41.872894,-87.62756
09/11/2023 04:00:00 PM,OTHER OFFENSE,41.78739,-87.70094
09/11/2023 04:38:00 AM,ASSAULT,41.866936,-87.62414
09/11/2023 08:00:00 PM,THEFT,41.738693,-87.696175
09/11/2023 08:30:00 PM,CRIMINAL DAMAGE,41.796204,-87.585434
09/11/2023 02:00:00 AM,THEFT,41.885395,-87.66355
09/11/2023 02:38:00 PM,BATTERY,41.77496,-87.66777
09/11/2023 11:00:00 PM,BATTERY,41.830532,-87.610275
09/11/2023 10:00:00 PM,ASSAULT,41.90873,-87.73631
09/11/2023 10:12:00 PM,BATTERY,41.77287,-87.69324
09/11/2023 02:00:00 AM,THEFT,41.81853,-87.611176
09/11/2023 03:00:00 PM,SEX OFFENSE,41.78117,-87.76673
09/11/2023 07:28:00 PM,THEFT,41.97486,-87.89037
09/11/2023 08:00:00 AM,ROBBERY,41.797462,-87.58905
09/11/2023 06:00:00 PM,CRIMINAL DAMAGE,41.749897,-87.637924
09/11/2023 10:00:00 AM,BURGLARY,41.756634,-87.56148
09/08/2023 06:00:00 PM,THEFT,41.926445,-87.66819
09/11/2023 01:14:00 AM,CRIMINAL DAMAGE,41.88464,-87.729126
09/11/2023 12:34:00 AM,BATTERY,41.89428,-87.75069
09/11/2023 01:18:00 PM,THEFT,41.972973,-87.7775
09/11/2023 08:45:00 AM,ASSAULT,41.738632,-87.66799
09/11/2023 02:00:00 AM,THEFT,41.80691,-87.6114
09/11/2023 06:00:00 PM,THEFT,41.82688,-87.61925
09/11/2023 10:45:00 AM,OTHER OFFENSE,41.993126,-87.67757
09/11/2023 02:48:00 AM,ROBBERY,41.90122,-87.68559
09/11/2023 05:00:00 PM,BURGLARY,41.96921,-87.682884
12/29/2023 05:00:00 PM,ASSAULT,41.92528,-87.70123
09/11/2023 02:17:00 AM,BATTERY,41.702732,-87.56481
09/11/2023 05:33:00 AM,ASSAULT,41.76605,-87.57878
09/11/2023 08:00:00 PM,ASSAULT,41.862907,-87.65686
09/11/2023 05:01:00 AM,ROBBERY,41.904102,-87.73618
09/11/2023 06:40:00 PM,BATTERY,41.925144,-87.66858
09/11/2023 07:00:00 PM,THEFT,41.906857,-87.6494
09/11/2023 03:00:00 AM,CRIMINAL DAMAGE,41.75922,-87.74171
09/11/2023 02:43:00 AM,ASSAULT,41.973885,-87.657745
04/01/2022 10:00:00 AM,DECEPTIVE PRACTICE,,
09/11/2023 06:03:00 PM,NARCOTICS,41.773205,-87.66531
09/11/2023 11:45:00 AM,THEFT,41.875446,-87.75488
09/11/2023 03:00:00 AM,THEFT,42.008614,-87.6619
09/11/2023 02:03:00 AM,ROBBERY,41.798065,-87.73433
09/11/2023 12:00:00 PM,BATTERY,41.755352,-87.647804
09/11/2023 10:50:00 PM,THEFT,41.891037,-87.61835
09/11/2023 07:00:00 PM,MOTOR VEHICLE THEFT,41.889977,-87.71504
09/11/2023 09:30:00 AM,CRIMINAL DAMAGE,41.806904,-87.61652
09/11/2023 09:30:00 AM,THEFT,42.014107,-87.80661
08/27/2022 09:00:00 AM,DECEPTIVE PRACTICE,,
09/06/2023 12:00:00 AM,THEFT,41.922134,-87.65714
09/11/2023 09:17:00 AM,CRIMINAL DAMAGE,41.895763,-87.685555
09/11/2023 04:45:00 PM,BATTERY,41.742435,-87.66324
09/11/2023 04:44:00 PM,THEFT,41.739964,-87.64227
09/11/2023 12:43:00 PM,BATTERY,41.803368,-87.62268
09/11/2023 06:00:00 AM,CRIMINAL DAMAGE,41.868572,-87.68365
09/12/2023 12:00:00 AM,CRIMINAL DAMAGE,41.99042,-87.70336
09/11/2023 12:30:00 PM,BATTERY,42.012165,-87.80663
09/11/2023 01:00:00 AM,BATTERY,41.89428,-87.75069
09/11/2023 02:08:00 PM,CRIMINAL DAMAGE,41.76628,-87.57216
09/11/2023 02:57:00 AM,WEAPONS VIOLATION,41.75629,-87.63197
09/11/2023 09:10:00 AM,OTHER OFFENSE,41.83105,-87.622696
09/11/2023 05:15:00 AM,ROBBERY,41.85404,-87.67431
09/11/2023 06:18:00 AM,ROBBERY,41.808426,-87.68529
09/11/2023 06:59:00 PM,OTHER OFFENSE,41.687443,-87.53528
09/11/2023 06:00:00 PM,CRIMINAL DAMAGE,41.86316,-87.62245
09/11/2023 09:00:00 PM,THEFT,41.97246,-87.67526
09/11/2023 12:55:00 PM,THEFT,41.852882,-87.63553
09/11/2023 01:30:00 PM,THEFT,41.933685,-87.6456
09/11/2023 02:30:00 PM,CRIMINAL DAMAGE,41.753204,-87.73041
09/11/2023 04:00:00 AM,THEFT,41.721626,-87.62449
09/11/2023 08:00:00 PM,ROBBERY,41.91776,-87.687416
08/06/2017 02:45:00 PM,THEFT,,
09/11/2023 09:15:00 AM,NARCOTICS,41.976765,-87.900986
09/11/2023 07:32:00 PM,OTHER OFFENSE,41.86623,-87.7207
09/11/2023 05:15:00 PM,BATTERY,41.76057,-87.644295
09/11/2023 04:23:00 PM,OTHER OFFENSE,41.783817,-87.58863
09/11/2023 05:47:00 PM,THEFT,41.981583,-87.76715
09/11/2023 09:30:00 AM,MOTOR VEHICLE THEFT,41.69409,-87.60558
09/04/2023 12:01:00 AM,THEFT,41.884304,-87.66016
09/11/2023 02:17:00 PM,MOTOR VEHICLE THEFT,41.754242,-87.61137
09/11/2023 02:30:00 PM,MOTOR VEHICLE THEFT,41.85287,-87.62361
09/11/2023 06:00:00 PM,CRIMINAL DAMAGE,41.9997,-87.68063
09/11/2023 07:39:00 PM,CRIMINAL DAMAGE,41.966656,-87.70527
09/11/2023 11:30:00 PM,ROBBERY,41.965427,-87.65523
09/11/2023 02:00:00 PM,MOTOR VEHICLE THEFT,41.749477,-87.60344
06/27/2022 08:00:00 AM,DECEPTIVE PRACTICE,,
09/11/2023 04:31:00 PM,BATTERY,41.75215,-87.61818
09/11/2023 01:00:00 AM,CRIMINAL SEXUAL ASSAULT,41.76477,-87.64301
09/11/2023 10:00:00 AM,BATTERY,41.78752,-87.69972
09/11/2023 12:00:00 PM,THEFT,42.01501,-87.66523
09/11/2023 09:00:00 AM,ROBBERY,41.886166,-87.68166
09/11/2023 12:00:00 PM,THEFT,41.910614,-87.63858
09/11/2023 02:30:00 AM,THEFT,41.723503,-87.6299
09/11/2023 01:20:00 AM,THEFT,41.9467,-87.65612
09/11/2023 10:50:00 AM,MOTOR VEHICLE THEFT,41.957867,-87.64854
09/11/2023 09:51:00 PM,CRIMINAL DAMAGE,41.878387,-87.692345
09/11/2023 07:05:00 PM,DECEPTIVE PRACTICE,41.975517,-87.72957
09/11/2023 12:21:00 AM,BATTERY,41.91214,-87.633156
09/11/2023 07:00:00 AM,THEFT,41.965927,-87.669365
09/11/2023 01:50:00 PM,BATTERY,41.864613,-87.71294
09/12/2023 12:00:00 AM,OTHER OFFENSE,41.896343,-87.68196
09/11/2023 11:00:00 AM,BATTERY,41.79874,-87.62581
09/11/2023 08:30:00 AM,ASSAULT,41.89542,-87.72054
09/11/2023 11:45:00 AM,DECEPTIVE PRACTICE,41.852703,-87.64231
09/11/2023 06:26:00 PM,ASSAULT,41.687687,-87.69946
09/11/2023 07:00:00 PM,THEFT,41.789883,-87.64869
09/11/2023 11:11:00 AM,ASSAULT,41.763977,-87.576256
09/11/2023 03:30:00 PM,MOTOR VEHICLE THEFT,41.87295,-87.689316
09/11/2023 03:30:00 AM,MOTOR VEHICLE THEFT,41.94773,-87.66161
09/11/2023 01:16:00 PM,DECEPTIVE PRACTICE,41.867428,-87.62634
09/11/2023 08:00:00 PM,CRIMINAL DAMAGE,41.827446,-87.619026
09/11/2023 10:15:00 AM,BATTERY,41.869106,-87.67623
09/11/2023 07:19:00 PM,OTHER OFFENSE,41.78343,-87.70925
09/11/2023 09:00:00 PM,BATTERY,41.766514,-87.64809
09/11/2023 12:35:00 AM,ASSAULT,41.692833,-87.60432
09/11/2023 01:55:00 PM,THEFT,41.892754,-87.62419
09/11/2023 08:00:00 PM,SEX OFFENSE,41.764164,-87.59539
09/11/2023 09:00:00 PM,CRIMINAL DAMAGE,41.77139,-87.683426
09/11/2023 07:45:00 PM,ASSAULT,41.910107,-87.70768
09/11/2023 09:46:00 AM,CRIMINAL DAMAGE,41.731777,-87.6362
08/06/2017 01:00:00 AM,THEFT,,
09/11/2023 03:55:00 PM,THEFT,41.942413,-87.649345
09/11/2023 11:20:00 AM,BURGLARY,41.76361,-87.6979
09/11/2023 04:28:00 PM,BATTERY,41.691315,-87.71704
09/11/2023 01:07:00 PM,CRIMINAL TRESPASS,41.932194,-87.64475
09/11/2023 06:30:00 PM,THEFT,41.943752,-87.72121
09/11/2023 01:40:00 AM,MOTOR VEHICLE THEFT,41.784653,-87.6893
09/11/2023 11:39:00 AM,ROBBERY,41.8857,-87.766205
09/11/2023 09:09:00 AM,DECEPTIVE PRACTICE,41.867428,-87.62634
09/11/2023 05:33:00 AM,CRIMINAL TRESPASS,41.945896,-87.800865
09/11/2023 11:40:00 AM,ROBBERY,41.778202,-87.599174
09/11/2023 10:30:00 PM,MOTOR VEHICLE THEFT,41.74935,-87.56619
09/11/2023 04:20:00 PM,THEFT,41.899258,-87.621
09/11/2023 10:55:00 AM,THEFT,41.748062,-87.7413
09/11/2023 08:00:00 AM,MOTOR VEHICLE THEFT,41.846424,-87.61769
09/11/2023 12:01:00 AM,MOTOR VEHICLE THEFT,41.951767,-87.65325
09/11/2023 12:10:00 AM,BATTERY,41.9611,-87.767265
09/11/2023 04:00:00 PM,BATTERY,41.68646,-87.633736
09/11/2023 11:10:00 PM,CRIMINAL DAMAGE,41.76642,-87.64809
09/11/2023 03:35:00 PM,MOTOR VEHICLE THEFT,41.862133,-87.66627
09/11/2023 10:30:00 PM,BURGLARY,41.87547,-87.709335
09/11/2023 12:01:00 AM,DECEPTIVE PRACTICE,41.800644,-87.595055
09/11/2023 08:04:00 AM,BATTERY,41.936348,-87.727745
09/11/2023 08:06:00 PM,ASSAULT,41.92263,-87.77689
09/10/2023 12:00:00 AM,OTHER OFFENSE,41.72929,-87.608635
09/11/2023 06:40:00 AM,ROBBERY,41.83129,-87.6692
09/11/2023 06:30:00 AM,OTHER OFFENSE,41.94883,-87.8176
09/11/2023 03:00:00 PM,OTHER OFFENSE,41.95634,-87.68029
09/11/2023 02:47:00 AM,BATTERY,41.89328,-87.627594
09/11/2023 02:40:00 AM,ROBBERY,41.907578,-87.692055
09/11/2023 03:30:00 AM,CRIMINAL DAMAGE,41.972713,-87.70005
09/11/2023 06:30:00 AM,CRIMINAL DAMAGE,41.74883,-87.6039
09/11/2023 09:00:00 PM,CRIMINAL SEXUAL ASSAULT,41.917484,-87.69806
09/11/2023 11:46:00 PM,BATTERY,41.931877,-87.72013
09/11/2023 07:00:00 PM,ROBBERY,41.89555,-87.70686
09/11/2023 09:28:00 AM,OTHER OFFENSE,41.88217,-87.770355
09/11/2023 12:00:00 PM,THEFT,41.881527,-87.6262
09/11/2023 11:10:00 AM,BATTERY,41.81618,-87.616776
09/11/2023 06:00:00 PM,MOTOR VEHICLE THEFT,41.74412,-87.59228
09/11/2023 07:00:00 PM,CRIMINAL DAMAGE,41.990475,-87.69371
09/11/2023 05:30:00 PM,BATTERY,41.76459,-87.68982
09/11/2023 02:33:00 AM,THEFT,41.96594,-87.72797
09/11/2023 01:03:00 PM,WEAPONS VIOLATION,41.75899,-87.56586
09/11/2023 03:20:00 PM,PROSTITUTION,41.778877,-87.70884
08/28/2023 12:00:00 AM,MOTOR VEHICLE THEFT,41.920486,-87.65345
09/11/2023 02:50:00 AM,BURGLARY,41.961166,-87.70999
09/11/2023 09:36:00 AM,BATTERY,41.80967,-87.667435
09/11/2023 06:00:00 PM,CRIMINAL DAMAGE,41.745724,-87.664536
11/26/2018 05:00:00 PM,BURGLARY,,
09/11/2023 05:17:00 PM,BATTERY,41.825035,-87.60572
09/11/2023 04:00:00 PM,THEFT,41.887794,-87.76725
09/11/2023 09:50:00 PM,CRIMINAL SEXUAL ASSAULT,41.93992,-87.65329
09/11/2023 05:30:00 PM,BATTERY,41.706005,-87.71418
09/11/2023 03:05:00 PM,BATTERY,41.896057,-87.71511
09/11/2023 08:00:00 AM,THEFT,41.844254,-87.724945
09/11/2023 12:53:00 PM,BATTERY,41.90983,-87.677444
09/11/2023 09:20:00 AM,ASSAULT,41.931465,-87.65382
09/11/2023 05:00:00 PM,BATTERY,41.750656,-87.61496
09/11/2023 05:30:00 PM,THEFT,41.881886,-87.64006
09/11/2023 10:00:00 PM,BATTERY,41.994,-87.69785
09/11/2023 10:55:00 PM,CRIMINAL DAMAGE,41.70295,-87.62697
09/12/2023 12:00:00 AM,BATTERY,41.806545,-87.622765
09/08/2023 02:32:00 PM,THEFT,41.909023,-87.68719
09/11/2023 02:35:00 PM,THEFT,41.794735,-87.62025
09/11/2023 06:00:00 AM,CRIMINAL DAMAGE,41.73518,-87.63508
09/11/2023 05:09:00 PM,ASSAULT,41.952732,-87.71287
09/11/2023 07:15:00 PM,BATTERY,41.774193,-87.611885
09/11/2023 06:00:00 PM,OTHER OFFENSE,41.78343,-87.70925
09/11/2023 06:00:00 AM,THEFT,41.868496,-87.68364
09/06/2023 12:01:00 AM,THEFT,41.752384,-87.60278
09/11/2023 09:20:00 AM,OTHER OFFENSE,41.876785,-87.63862
09/11/2023 02:00:00 PM,DECEPTIVE PRACTICE,41.774097,-87.77719
09/11/2023 10:00:00 AM,BATTERY,41.964237,-87.65477
09/01/2023 09:00:00 AM,OFFENSE INVOLVING CHILDREN,41.811207,-87.705315
09/11/2023 05:30:00 PM,THEFT,41.93023,-87.74901
09/11/2023 12:47:00 AM,ASSAULT,41.89232,-87.7722
09/11/2023 02:40:00 PM,DECEPTIVE PRACTICE,41.73724,-87.72151
09/11/2023 01:00:00 PM,BATTERY,41.89177,-87.76201
09/11/2023 08:00:00 AM,CRIMINAL DAMAGE,41.746902,-87.71277
09/11/2023 05:57:00 PM,BATTERY,41.691254,-87.5389
09/11/2023 03:45:00 PM,THEFT,41.88069,-87.631226
09/11/2023 01:00:00 AM,MOTOR VEHICLE THEFT,41.962456,-87.654755
09/11/2023 12:52:00 PM,BATTERY,41.858345,-87.72118
09/11/2023 06:00:00 PM,MOTOR VEHICLE THEFT,41.897587,-87.685356
09/12/2023 12:00:00 AM,CRIMINAL DAMAGE,41.755257,-87.67206
09/11/2023 07:00:00 PM,THEFT,41.91902,-87.72446
09/11/2023 12:17:00 AM,OTHER OFFENSE,42.003757,-87.698586
09/11/2023 01:00:00 PM,THEFT,41.740696,-87.67048
09/11/2023 08:00:00 AM,THEFT,41.89096,-87.71618
09/11/2023 01:30:00 PM,THEFT,41.933685,-87.6456
09/11/2023 06:29:00 PM,BATTERY,41.91429,-87.73135
09/11/2023 07:17:00 AM,ASSAULT,41.969913,-87.68934
09/11/2023 03:07:00 PM,BURGLARY,41.91571,-87.6857
09/11/2023 06:11:00 PM,BURGLARY,41.987408,-87.748314
11/10/2023 12:10:00 PM,MOTOR VEHICLE THEFT,41.830696,-87.61448
11/10/2023 01:00:00 PM,DECEPTIVE PRACTICE,41.89083,-87.63042
09/11/2023 08:15:00 AM,ROBBERY,41.81507,-87.60027
09/07/2023 10:40:00 AM,DECEPTIVE PRACTICE,41.881622,-87.629395
09/11/2023 03:44:00 PM,OTHER OFFENSE,41.745136,-87.59048
09/11/2023 04:30:00 PM,THEFT,41.754818,-87.70254
04/15/2021 12:00:00 AM,DECEPTIVE PRACTICE,,
09/11/2023 09:30:00 PM,THEFT,41.962006,-87.654755
09/11/2023 05:18:00 AM,MOTOR VEHICLE THEFT,41.760384,-87.69659
09/11/2023 07:00:00 PM,CRIMINAL DAMAGE,41.777763,-87.61556
09/12/2023 12:00:00 AM,THEFT,41.758526,-87.60855
09/11/2023 12:45:00 AM,THEFT,41.76873,-87.62338
09/11/2023 01:19:00 PM,BATTERY,41.745186,-87.6038
09/11/2023 09:43:00 AM,BATTERY,41.948067,-87.64313
09/11/2023 10:30:00 PM,BATTERY,41.747433,-87.5842
09/11/2023 08:00:00 PM,THEFT,41.885677,-87.64676
08/25/2023 08:00:00 AM,MOTOR VEHICLE THEFT,41.79083,-87.59158
09/11/2023 04:16:00 AM,THEFT,41.931606,-87.65738
09/11/2023 03:30:00 PM,MOTOR VEHICLE THEFT,41.76876,-87.62178
09/11/2023 12:40:00 AM,MOTOR VEHICLE THEFT,41.823284,-87.61997
09/11/2023 11:45:00 AM,ROBBERY,41.932297,-87.648994
09/12/2023 12:00:00 AM,CRIMINAL DAMAGE,41.79097,-87.72555
09/11/2023 07:00:00 PM,ASSAULT,41.705975,-87.64523
09/11/2023 05:19:00 AM,ROBBERY,41.985878,-87.69925
09/04/2023 09:00:00 AM,CRIMINAL DAMAGE,41.8335,-87.68148
05/03/2023 12:00:00 AM,DECEPTIVE PRACTICE,41.77505,-87.687195
09/11/2023 07:00:00 PM,BURGLARY,41.764164,-87.59539
09/11/2023 04:00:00 AM,CRIMINAL DAMAGE,41.762905,-87.68134
09/11/2023 11:20:00 AM,BATTERY,41.77421,-87.59039
09/11/2023 07:45:00 AM,BATTERY,41.906765,-87.73255
09/11/2023 12:10:00 PM,OTHER OFFENSE,41.887447,-87.71195
09/11/2023 09:48:00 PM,THEFT,41.893356,-87.641365
09/11/2023 06:03:00 PM,ASSAULT,41.878826,-87.7291
09/11/2023 11:25:00 AM,BATTERY,41.826504,-87.6082
09/11/2023 10:30:00 AM,ASSAULT,41.970337,-87.654854
09/11/2023 12:11:00 AM,CRIMINAL TRESPASS,41.807537,-87.74972
09/11/2023 03:10:00 AM,CRIMINAL DAMAGE,41.953495,-87.655525
09/11/2023 10:00:00 PM,ASSAULT,41.879784,-87.72401
09/11/2023 02:30:00 AM,ROBBERY,41.907124,-87.68713
09/11/2023 02:00:00 AM,THEFT,41.88321,-87.63128
09/11/2023 06:20:00 PM,MOTOR VEHICLE THEFT,41.909332,-87.667656
09/11/2023 03:00:00 PM,MOTOR VEHICLE THEFT,41.79954,-87.66157
09/11/2023 04:00:00 PM,CRIMINAL DAMAGE,41.871296,-87.62592
09/11/2023 09:20:00 PM,BATTERY,41.855526,-87.69785
09/11/2023 09:00:00 AM,DECEPTIVE PRACTICE,41.945225,-87.819336
09/11/2023 03:00:00 PM,ROBBERY,41.77195,-87.649445
09/11/2023 08:09:00 PM,BATTERY,41.853622,-87.62551
09/11/2023 06:00:00 PM,THEFT,41.775234,-87.64953
09/05/2023 01:15:00 PM,THEFT,41.99283,-87.69826
09/11/2023 10:30:00 PM,BURGLARY,41.968433,-87.71009
09/11/2023 09:36:00 PM,BURGLARY,41.956356,-87.69214
09/11/2023 08:00:00 AM,DECEPTIVE PRACTICE,41.859833,-87.62081
09/11/2023 02:30:00 PM,THEFT,41.95436,-87.663765
09/11/2023 01:55:00 AM,ROBBERY,41.904552,-87.7362
09/11/2023 03:00:00 AM,CRIMINAL DAMAGE,41.75922,-87.74171
09/11/2023 01:00:00 AM,THEFT,41.700535,-87.645065
09/11/2023 02:25:00 PM,THEFT,41.895603,-87.6334
09/11/2023 05:56:00 AM,OTHER OFFENSE,41.772705,-87.57403
09/11/2023 12:32:00 PM,NARCOTICS,41.892696,-87.62675
09/08/2023 08:00:00 PM,THEFT,41.909664,-87.74273
09/11/2023 06:00:00 PM,THEFT,41.890457,-87.624115
09/11/2023 09:00:00 AM,CRIMINAL DAMAGE,41.88291,-87.69496
09/11/2023 11:18:00 AM,DECEPTIVE PRACTICE,41.88309,-87.65052
09/11/2023 03:28:00 PM,WEAPONS VIOLATION,41.908165,-87.73383
09/11/2023 08:40:00 PM,ASSAULT,41.716618,-87.56463
09/11/2023 02:29:00 AM,ROBBERY,41.80685,-87.74313
09/11/2023 03:45:00 AM,BURGLARY,41.95967,-87.64985
09/11/2023 12:35:00 PM,THEFT,42.01831,-87.675865
09/11/2023 10:28:00 PM,CRIMINAL TRESPASS,41.785866,-87.68504
09/10/2023 12:00:00 AM,CRIMINAL DAMAGE,41.845417,-87.70506
09/11/2023 03:30:00 PM,BURGLARY,41.974033,-87.659805
09/11/2023 11:00:00 AM,ASSAULT,41.79749,-87.61605
09/11/2023 12:00:00 PM,ASSAULT,41.96685,-87.72799
09/11/2023 12:55:00 PM,ASSAULT,41.742992,-87.63203
09/11/2023 03:00:00 PM,ASSAULT,41.842113,-87.706184
09/11/2023 02:00:00 AM,BATTERY,41.688972,-87.621994
09/11/2023 02:04:00 PM,OTHER OFFENSE,41.771526,-87.58221
09/10/2023 07:23:00 PM,THEFT,41.874718,-87.676476
09/11/2023 12:45:00 AM,BATTERY,41.842434,-87.722694
